time,coin,funding,oi_usd,oi_chg_5m,ls_ratio,taker_ratio
2026-06-29 17:18:59,BTC,+0.0073,6274619918,-0.06,2.102,0.878
2026-06-29 17:18:59,MANTA,-0.0069,6942845,+0.27,1.071,1.431
2026-06-29 17:18:59,ETH,+0.0006,3679029780,+0.00,2.222,0.787
2026-06-29 17:18:59,POWR,-1.1536,3672459,-4.14,1.670,0.572
2026-06-29 17:18:59,EDGE,+0.0050,4298451,-0.46,1.437,0.346
2026-06-29 17:18:59,H,+0.0317,13117162,-0.29,2.056,0.822
2026-06-29 17:18:59,ARX,-0.1386,2765846,-0.86,1.207,0.623
2026-06-29 17:18:59,SOL,+0.0030,741131375,-0.03,2.499,0.468
2026-06-29 17:18:59,S,-0.0058,4469255,-0.31,1.231,0.789
2026-06-29 17:18:59,GWEI,+0.0050,20820634,-0.84,1.058,1.243
2026-06-29 17:18:59,RE,-0.4529,17066104,+0.38,0.704,1.053
2026-06-29 17:18:59,PIEVERSE,+0.0050,10424901,-0.47,1.431,0.875
2026-06-29 17:18:59,XLM,-0.0077,42952076,+0.10,0.771,1.018
2026-06-29 17:18:59,ALLO,+0.0050,17907197,-0.05,0.385,0.943
2026-06-29 17:18:59,MAGIC,-0.2221,2760905,-1.03,1.916,0.784
2026-06-29 17:18:59,DOGE,+0.0035,150462121,-0.05,2.182,0.954
2026-06-29 17:18:59,AGLD,-0.2096,4669626,-0.71,1.105,1.004
2026-06-29 17:18:59,0G,-0.0308,3442365,-0.24,1.608,0.400
2026-06-29 17:18:59,TOSHI,-0.0847,991206,-1.57,3.268,0.573
2026-06-29 17:18:59,SUI,+0.0060,70593118,-0.31,2.088,0.736
2026-06-29 17:18:59,COOKIE,+0.0050,1554850,-1.04,2.591,0.660
2026-06-29 17:18:59,BICO,-0.0645,4342845,+0.07,0.831,1.358
2026-06-29 17:18:59,BASED,+0.0050,5205885,+0.23,2.116,0.540
2026-06-29 17:18:59,ENA,+0.0050,45643720,-0.30,1.143,0.900
2026-06-29 17:18:59,VIRTUAL,+0.0045,12330154,-0.08,0.490,0.615
2026-06-29 17:18:59,ONDO,+0.0050,27550773,-0.23,0.926,0.739
2026-06-29 17:18:59,SOON,+0.0050,6219408,-0.22,1.887,0.172
2026-06-29 17:25:10,SLX,+0.0050,22636734,-1.63,0.931,0.834
2026-06-29 17:25:10,WLD,+0.0037,77042890,+0.29,0.876,1.379
2026-06-29 17:25:10,XRP,+0.0017,376512806,+0.03,2.579,1.731
2026-06-29 17:25:10,BTC,+0.0073,6276533112,+0.03,2.101,1.779
2026-06-29 17:25:10,MANTA,-0.0063,6938343,-0.06,1.064,1.671
2026-06-29 17:25:10,ETH,+0.0007,3679723159,+0.02,2.224,0.887
2026-06-29 17:25:10,POWR,-1.1534,3480046,-5.24,1.629,0.514
2026-06-29 17:25:10,EDGE,+0.0050,4301014,+0.06,1.435,2.384
2026-06-29 17:25:10,H,+0.0292,13119761,-0.04,2.052,1.278
2026-06-29 17:25:10,ARX,-0.1378,2756918,-0.32,1.198,0.916
2026-06-29 17:25:10,SOL,+0.0027,740703861,-0.06,2.489,0.706
2026-06-29 17:25:10,S,-0.0054,4459180,-0.23,1.221,0.658
2026-06-29 17:25:10,GWEI,+0.0050,21216750,+1.90,1.056,1.298
2026-06-29 17:25:10,RE,-0.4561,17353592,+1.68,0.698,1.236
2026-06-29 17:25:10,PIEVERSE,+0.0050,10442849,+0.17,1.454,0.516
2026-06-29 17:25:10,XLM,-0.0083,42931953,-0.05,0.771,1.285
2026-06-29 17:25:10,ALLO,+0.0050,17919617,+0.07,0.383,0.858
2026-06-29 17:25:10,MAGIC,-0.2146,2678338,-2.99,1.921,0.510
2026-06-29 17:25:10,DOGE,+0.0036,150476410,+0.01,2.179,0.590
2026-06-29 17:25:10,AGLD,-0.2072,4669782,-0.65,1.098,1.444
2026-06-29 17:25:10,0G,-0.0301,3443212,+0.02,1.608,1.706
2026-06-29 17:25:10,TOSHI,-0.0871,987087,-0.42,3.175,0.714
2026-06-29 17:25:10,SUI,+0.0060,70569010,-0.03,2.090,0.920
2026-06-29 17:25:10,COOKIE,+0.0050,1549507,-0.81,2.573,1.613
2026-06-29 17:25:10,BICO,-0.0642,4310819,-0.86,0.835,1.501
2026-06-29 17:25:10,BASED,+0.0050,5187283,-0.22,2.125,0.639
2026-06-29 17:25:10,ENA,+0.0050,45580095,-0.14,1.143,1.216
2026-06-29 17:25:10,VIRTUAL,+0.0040,12323769,-0.05,0.490,1.094
2026-06-29 17:25:10,ONDO,+0.0048,27449515,-0.30,0.929,1.021
2026-06-29 17:25:10,SOON,+0.0050,6218080,-0.02,1.880,0.425
2026-06-29 17:31:19,SLX,+0.0050,22455699,-0.62,0.935,0.934
2026-06-29 17:31:19,WLD,+0.0037,76926159,-0.15,0.869,1.865
2026-06-29 17:31:19,XRP,+0.0015,375478547,-0.27,2.584,0.943
2026-06-29 17:31:19,BTC,+0.0073,6272340805,-0.07,2.107,0.545
2026-06-29 17:31:19,MANTA,-0.0059,6960831,+0.32,1.054,0.494
2026-06-29 17:31:19,ETH,+0.0007,3661563562,-0.41,2.231,0.942
2026-06-29 17:31:19,POWR,-1.1491,3471081,-0.26,1.597,0.746
2026-06-29 17:31:19,EDGE,+0.0050,4274159,-0.54,1.439,0.561
2026-06-29 17:31:19,H,+0.0265,13064604,-0.42,2.057,0.468
2026-06-29 17:31:19,ARX,-0.1401,2770447,-0.20,1.181,0.583
2026-06-29 17:31:19,SOL,+0.0025,737190468,-0.40,2.479,0.981
2026-06-29 17:31:19,S,-0.0056,4421042,-0.14,1.216,0.595
2026-06-29 17:31:19,GWEI,+0.0050,21690139,+1.50,1.051,1.225
2026-06-29 17:31:19,RE,-0.4622,17379330,+0.15,0.703,1.016
2026-06-29 17:31:19,PIEVERSE,+0.0050,10493981,+0.43,1.451,0.800
2026-06-29 17:31:19,XLM,-0.0085,42722877,-0.49,0.775,0.449
2026-06-29 17:31:19,ALLO,+0.0050,18206518,-0.03,0.383,1.224
2026-06-29 17:31:19,MAGIC,-0.2078,2662235,-0.17,1.908,1.233
2026-06-29 17:31:19,DOGE,+0.0036,149920529,-0.37,2.193,0.479
2026-06-29 17:31:19,AGLD,-0.2042,4667283,-0.05,1.107,0.926
2026-06-29 17:31:19,0G,-0.0340,3416162,-0.07,1.634,0.282
2026-06-29 17:31:19,TOSHI,-0.0862,977868,-0.20,3.184,0.891
2026-06-29 17:31:19,SUI,+0.0058,69858142,-0.61,2.098,0.499
2026-06-29 17:31:19,COOKIE,+0.0050,1556378,+0.44,2.573,2.239
2026-06-29 17:31:19,BICO,-0.0655,4318276,+0.17,0.836,1.905
2026-06-29 17:31:19,BASED,+0.0050,5182195,-0.10,2.123,0.824
2026-06-29 17:31:19,ENA,+0.0050,45446860,-0.29,1.147,0.862
2026-06-29 17:31:19,VIRTUAL,+0.0039,12240893,-0.28,0.490,0.590
2026-06-29 17:31:19,ONDO,+0.0046,27404161,-0.17,0.926,1.258
2026-06-29 17:31:19,SOON,+0.0050,6222150,+0.11,1.884,1.401
2026-06-29 17:37:30,SLX,+0.0050,21626416,-3.69,0.912,0.582
2026-06-29 17:37:30,WLD,+0.0043,77166972,+0.41,0.866,0.925
2026-06-29 17:37:30,XRP,+0.0011,374139880,-0.10,2.588,1.132
2026-06-29 17:37:30,BTC,+0.0074,6266895874,-0.09,2.116,1.039
2026-06-29 17:37:30,MANTA,-0.0061,7026990,+0.56,1.057,0.770
2026-06-29 17:37:30,ETH,+0.0009,3656344512,-0.14,2.271,0.587
2026-06-29 17:37:30,POWR,-1.1421,3494101,+0.66,1.550,0.984
2026-06-29 17:37:30,EDGE,+0.0050,4273554,-0.01,1.443,0.780
2026-06-29 17:37:30,H,+0.0263,13156178,+0.70,2.054,1.176
2026-06-29 17:37:30,ARX,-0.1414,2759322,-0.40,1.179,1.131
2026-06-29 17:37:30,SOL,+0.0022,738749926,+0.21,2.473,0.863
2026-06-29 17:37:30,S,-0.0046,4456871,+0.81,1.206,2.066
2026-06-29 17:37:30,GWEI,+0.0050,23029076,+6.17,1.037,1.210
2026-06-29 17:37:30,RE,-0.4691,17516409,+2.40,0.694,1.378
2026-06-29 17:37:30,PIEVERSE,+0.0050,10468498,-0.24,1.468,0.809
2026-06-29 17:37:30,XLM,-0.0085,42747448,+0.08,0.774,1.279
2026-06-29 17:37:30,ALLO,+0.0050,18067680,-0.76,0.384,0.677
2026-06-29 17:37:30,MAGIC,-0.2037,2665699,+0.13,1.906,0.736
2026-06-29 17:37:30,DOGE,+0.0037,150229969,+0.32,2.193,0.826
2026-06-29 17:37:30,AGLD,-0.2020,4638167,-0.62,1.108,0.910
2026-06-29 17:37:30,0G,-0.0362,3415972,-0.01,1.626,2.229
2026-06-29 17:37:30,TOSHI,-0.0828,976250,-0.17,3.179,1.131
2026-06-29 17:37:30,SUI,+0.0063,69987195,+0.18,2.102,1.288
2026-06-29 17:37:30,COOKIE,+0.0050,1557385,+0.06,2.582,0.968
2026-06-29 17:37:30,BICO,-0.0648,4335992,+0.41,0.835,2.284
2026-06-29 17:37:30,BASED,+0.0050,5203613,+0.41,2.134,0.641
2026-06-29 17:37:30,ENA,+0.0050,45403992,+0.17,1.151,1.030
2026-06-29 17:37:30,VIRTUAL,+0.0042,12272910,+0.26,0.489,0.829
2026-06-29 17:37:30,ONDO,+0.0047,27410236,+0.02,0.921,1.084
2026-06-29 17:37:30,SOON,+0.0050,6217460,-0.08,1.890,0.296
2026-06-29 17:43:41,SLX,+0.0050,21627177,+0.00,0.897,0.891
2026-06-29 17:43:41,WLD,+0.0041,76932218,-0.30,0.866,1.471
2026-06-29 17:43:41,XRP,+0.0007,374374796,+0.06,2.588,2.424
2026-06-29 17:43:41,BTC,+0.0073,6262943130,-0.02,2.121,1.177
2026-06-29 17:43:41,MANTA,-0.0083,7021466,-0.08,1.069,0.375
2026-06-29 17:43:41,ETH,+0.0009,3660844083,+0.12,2.283,0.680
2026-06-29 17:43:41,POWR,-1.1320,3483638,-0.30,1.545,0.984
2026-06-29 17:43:41,EDGE,+0.0050,4273229,-0.01,1.441,0.407
2026-06-29 17:43:41,H,+0.0242,13130003,-0.20,2.047,1.580
2026-06-29 17:43:41,ARX,-0.1443,2759584,+0.01,1.177,1.697
2026-06-29 17:43:41,SOL,+0.0021,740325220,+0.21,2.466,1.352
2026-06-29 17:43:41,S,-0.0045,4460751,+0.09,1.206,1.345
2026-06-29 17:43:41,GWEI,+0.0050,23541503,+2.23,1.034,1.302
2026-06-29 17:43:41,RE,-0.4762,17270206,-1.41,0.697,0.817
2026-06-29 17:43:41,PIEVERSE,+0.0050,10585107,+1.11,1.441,2.175
2026-06-29 17:43:41,XLM,-0.0089,42721984,-0.06,0.776,0.550
2026-06-29 17:43:41,ALLO,+0.0050,18147055,+0.44,0.383,1.012
2026-06-29 17:43:41,MAGIC,-0.1989,2673751,+0.30,1.909,0.972
2026-06-29 17:43:41,DOGE,+0.0037,150675951,+0.30,2.188,1.075
2026-06-29 17:43:41,AGLD,-0.2004,4639909,+0.04,1.111,0.703
2026-06-29 17:43:41,0G,-0.0344,3412606,-0.10,1.622,2.381
2026-06-29 17:43:41,TOSHI,-0.0845,977484,+0.13,3.188,2.021
2026-06-29 17:43:41,SUI,+0.0063,70042446,+0.08,2.106,1.112
2026-06-29 17:43:41,COOKIE,+0.0050,1568972,+0.74,2.587,3.133
2026-06-29 17:43:41,BICO,-0.0644,4368237,+0.74,0.836,1.471
2026-06-29 17:43:41,BASED,+0.0050,5231006,+0.53,2.136,1.164
2026-06-29 17:43:41,ENA,+0.0050,45351459,-0.12,1.157,0.896
2026-06-29 17:43:41,VIRTUAL,+0.0041,12257246,-0.13,0.488,0.935
2026-06-29 17:43:41,ONDO,+0.0044,27408371,-0.01,0.922,1.040
2026-06-29 17:43:41,SOON,+0.0050,6239526,+0.35,1.892,0.899
2026-06-29 17:49:50,SLX,+0.0050,21881943,+1.18,0.894,1.036
2026-06-29 17:49:50,WLD,+0.0041,76876590,-0.07,0.867,0.976
2026-06-29 17:49:50,XRP,+0.0005,374434269,+0.02,2.589,0.636
2026-06-29 17:49:50,BTC,+0.0072,6260975298,-0.03,2.124,0.936
2026-06-29 17:49:50,MANTA,-0.0100,6987613,-0.48,1.058,0.904
2026-06-29 17:49:50,ETH,+0.0010,3659366975,-0.04,2.283,0.663
2026-06-29 17:49:50,POWR,-1.1187,3505511,+0.63,1.531,1.507
2026-06-29 17:49:50,EDGE,+0.0050,4274503,+0.03,1.447,2.788
2026-06-29 17:49:50,H,+0.0221,13115674,-0.11,2.052,0.528
2026-06-29 17:49:50,ARX,-0.1487,2740352,-0.70,1.172,0.926
2026-06-29 17:49:50,SOL,+0.0021,740571815,+0.03,2.465,0.580
2026-06-29 17:49:50,S,-0.0048,4489537,+0.65,1.211,0.597
2026-06-29 17:49:50,GWEI,+0.0050,22893430,-2.75,1.048,0.840
2026-06-29 17:49:50,RE,-0.4822,17285559,+0.09,0.703,1.019
2026-06-29 17:49:50,PIEVERSE,+0.0050,10583284,-0.02,1.441,1.151
2026-06-29 17:49:50,XLM,-0.0087,42716761,-0.01,0.776,0.605
2026-06-29 17:49:50,ALLO,+0.0050,18079533,-0.37,0.386,0.953
2026-06-29 17:49:50,MAGIC,-0.1968,2674672,+0.03,1.916,0.870
2026-06-29 17:49:50,DOGE,+0.0040,151070856,+0.29,2.188,1.026
2026-06-29 17:49:50,AGLD,-0.1988,4632445,-0.16,1.106,1.008
2026-06-29 17:49:50,0G,-0.0366,3415132,+0.07,1.625,6.033
2026-06-29 17:49:50,TOSHI,-0.0847,973999,-0.36,3.151,1.144
2026-06-29 17:49:50,SUI,+0.0065,69951210,-0.13,2.107,0.576
2026-06-29 17:49:50,COOKIE,+0.0050,1636580,+4.47,2.600,0.639
2026-06-29 17:49:50,BICO,-0.0659,4364184,-0.09,0.837,1.048
2026-06-29 17:49:50,BASED,+0.0050,5217048,-0.27,2.133,0.625
2026-06-29 17:49:50,ENA,+0.0050,45305214,-0.10,1.156,0.499
2026-06-29 17:49:50,VIRTUAL,+0.0045,12239310,-0.15,0.487,1.383
2026-06-29 17:49:50,ONDO,+0.0044,27385140,-0.08,0.924,1.117
2026-06-29 17:49:50,SOON,+0.0050,6236340,-0.05,1.884,0.209
2026-06-29 17:55:57,SLX,+0.0050,22062251,+0.82,0.887,1.367
2026-06-29 17:55:57,WLD,+0.0041,77007279,+0.17,0.867,1.167
2026-06-29 17:55:57,XRP,+0.0003,374926441,+0.13,2.591,1.216
2026-06-29 17:55:57,BTC,+0.0072,6260802021,-0.05,2.132,1.831
2026-06-29 17:55:57,MANTA,-0.0113,6976510,-0.16,1.057,1.319
2026-06-29 17:55:57,ETH,+0.0011,3662596530,+0.09,2.291,1.176
2026-06-29 17:55:57,POWR,-1.1016,3500852,-0.13,1.546,0.801
2026-06-29 17:55:57,EDGE,+0.0050,4269471,+0.02,1.445,0.484
2026-06-29 17:55:57,H,+0.0199,13163776,+0.19,2.060,0.411
2026-06-29 17:55:57,ARX,-0.1511,2736334,-0.15,1.173,1.354
2026-06-29 17:55:57,SOL,+0.0021,743476553,+0.13,2.459,1.212
2026-06-29 17:55:57,S,-0.0041,4483762,-0.13,1.212,0.978
2026-06-29 17:55:57,GWEI,+0.0050,23932011,+4.54,1.032,1.404
2026-06-29 17:55:57,RE,-0.4869,16994752,-1.68,0.705,0.732
2026-06-29 17:55:57,PIEVERSE,+0.0050,10558588,-0.23,1.468,0.537
2026-06-29 17:55:57,XLM,-0.0087,42750440,-0.07,0.777,0.654
2026-06-29 17:55:57,ALLO,+0.0050,18011242,-0.38,0.385,1.099
2026-06-29 17:55:57,MAGIC,-0.1936,2656202,-0.02,1.899,0.537
2026-06-29 17:55:57,DOGE,+0.0042,151080222,+0.01,2.186,0.804
2026-06-29 17:55:57,AGLD,-0.1987,4594289,-0.45,1.107,0.678
2026-06-29 17:55:57,0G,-0.0366,3417981,-0.24,1.630,0.845
2026-06-29 17:55:57,TOSHI,-0.0845,974221,-0.06,3.082,1.073
2026-06-29 17:55:57,SUI,+0.0067,70088803,+0.20,2.110,0.845
2026-06-29 17:55:57,COOKIE,+0.0050,1619707,-1.03,2.569,2.285
2026-06-29 17:55:57,BICO,-0.0658,4405363,+1.12,0.838,1.312
2026-06-29 17:55:57,BASED,+0.0050,5275173,+0.43,2.105,1.819
2026-06-29 17:55:57,ENA,+0.0050,45390826,+0.19,1.155,2.170
2026-06-29 17:55:57,VIRTUAL,+0.0049,12249908,+0.09,0.490,1.327
2026-06-29 17:55:57,ONDO,+0.0046,27364067,-0.19,0.923,1.719
2026-06-29 17:55:57,SOON,+0.0050,6250240,+0.22,1.879,0.480
2026-06-29 18:02:07,SLX,+0.0050,21834312,-1.74,0.910,1.342
2026-06-29 18:02:07,WLD,+0.0040,77010675,+0.00,0.867,0.781
2026-06-29 18:02:07,XRP,+0.0002,374917558,-0.00,2.592,1.275
2026-06-29 18:02:07,BTC,+0.0069,6255566845,-0.08,2.131,0.821
2026-06-29 18:02:07,MANTA,-0.0110,6970678,-0.08,1.037,1.332
2026-06-29 18:02:07,ETH,+0.0011,3656729677,-0.11,2.291,0.753
2026-06-29 18:02:07,POWR,-1.0861,3464706,-0.76,1.534,1.049
2026-06-29 18:02:07,EDGE,+0.0050,4259335,-0.24,1.438,0.380
2026-06-29 18:02:07,H,+0.0174,13127456,-0.28,2.047,0.873
2026-06-29 18:02:07,ARX,-0.1571,2659853,-0.62,1.194,1.148
2026-06-29 18:02:07,SOL,+0.0017,742694705,-0.11,2.445,0.768
2026-06-29 18:02:07,S,-0.0038,4456536,-0.46,1.199,0.654
2026-06-29 18:02:07,GWEI,+0.0050,22600250,-3.11,1.025,1.076
2026-06-29 18:02:07,RE,-0.4897,17077997,+1.89,0.702,0.907
2026-06-29 18:02:07,PIEVERSE,+0.0050,10371030,-0.99,1.461,0.809
2026-06-29 18:02:07,XLM,-0.0092,42688539,-0.14,0.781,0.756
2026-06-29 18:02:07,ALLO,+0.0050,17919685,-0.83,0.387,3.104
2026-06-29 18:02:07,MAGIC,-0.1891,2634017,-0.84,1.915,0.935
2026-06-29 18:02:07,DOGE,+0.0044,150915716,-0.11,2.186,0.413
2026-06-29 18:02:07,AGLD,-0.1980,4602970,+0.19,1.104,1.477
2026-06-29 18:02:07,0G,-0.0408,3417916,-0.00,1.616,2.073
2026-06-29 18:02:07,TOSHI,-0.0845,977944,+0.38,3.027,0.804
2026-06-29 18:02:07,SUI,+0.0064,69725117,-0.29,2.115,0.648
2026-06-29 18:02:07,COOKIE,+0.0050,1644266,+1.52,2.583,3.205
2026-06-29 18:02:07,BICO,-0.0682,4376624,-0.65,0.835,0.287
2026-06-29 18:02:07,BASED,+0.0050,5402009,+2.40,2.052,1.866
2026-06-29 18:02:07,ENA,+0.0050,45238593,-0.28,1.154,0.936
2026-06-29 18:02:07,VIRTUAL,+0.0047,12201517,-0.26,0.488,0.427
2026-06-29 18:02:07,ONDO,+0.0046,27335989,-0.10,0.924,0.853
2026-06-29 18:02:07,SOON,+0.0050,6236927,-0.12,1.879,1.414
2026-06-29 18:08:15,SLX,+0.0050,22069192,+1.08,0.913,1.169
2026-06-29 18:08:15,WLD,+0.0042,77048639,+0.28,0.866,1.079
2026-06-29 18:08:15,XRP,+0.0001,374865364,+0.12,2.588,0.757
2026-06-29 18:08:15,BTC,+0.0068,6259192077,+0.06,2.129,1.037
2026-06-29 18:08:15,MANTA,-0.0110,6993768,+0.04,1.030,0.984
2026-06-29 18:08:15,ETH,+0.0011,3660004432,+0.09,2.294,0.756
2026-06-29 18:08:15,POWR,-1.0722,3442848,-0.63,1.550,0.809
2026-06-29 18:08:15,EDGE,+0.0050,4280747,+0.50,1.433,0.726
2026-06-29 18:08:15,H,+0.0153,13165159,+0.29,2.045,1.146
2026-06-29 18:08:15,ARX,-0.1609,2661483,+0.06,1.180,0.675
2026-06-29 18:08:15,SOL,+0.0016,743699043,+0.14,2.441,1.025
2026-06-29 18:08:15,S,-0.0035,4475641,+0.43,1.210,1.112
2026-06-29 18:08:15,GWEI,+0.0050,22973338,+1.65,1.040,1.155
2026-06-29 18:08:15,RE,-0.4973,17141801,+0.37,0.708,0.954
2026-06-29 18:08:15,PIEVERSE,+0.0059,10515383,+1.39,1.483,0.673
2026-06-29 18:08:15,XLM,-0.0092,42679523,-0.02,0.781,1.178
2026-06-29 18:08:15,ALLO,+0.0050,18026641,+0.60,0.388,1.212
2026-06-29 18:08:15,MAGIC,-0.1805,2609240,-0.94,1.925,0.634
2026-06-29 18:08:15,DOGE,+0.0046,151258307,+0.23,2.185,1.461
2026-06-29 18:08:15,AGLD,-0.1951,4738333,+2.94,1.104,1.437
2026-06-29 18:08:15,0G,-0.0394,3433033,+0.44,1.614,0.759
2026-06-29 18:08:15,TOSHI,-0.0830,975693,-0.23,3.095,0.687
2026-06-29 18:08:15,SUI,+0.0066,69851658,+0.18,2.111,1.820
2026-06-29 18:08:15,COOKIE,+0.0050,1653203,+0.54,2.578,2.305
2026-06-29 18:08:15,BICO,-0.0659,4424365,+1.09,0.834,2.143
2026-06-29 18:08:15,BASED,+0.0050,5396366,-0.10,2.074,0.562
2026-06-29 18:08:15,ENA,+0.0050,45343588,+0.23,1.155,1.919
2026-06-29 18:08:15,VIRTUAL,+0.0046,12217821,+0.13,0.489,1.310
2026-06-29 18:08:15,ONDO,+0.0047,27392860,+0.21,0.922,1.975
2026-06-29 18:08:15,SOON,+0.0050,6211046,-0.41,1.873,0.364
2026-06-29 18:14:26,SLX,+0.0024,21595804,-2.15,0.918,0.688
2026-06-29 18:14:26,WLD,+0.0026,76986238,-0.08,0.866,0.995
2026-06-29 18:14:26,XRP,+0.0002,374880452,+0.00,2.583,2.997
2026-06-29 18:14:26,BTC,+0.0068,6259259762,+0.00,2.129,1.746
2026-06-29 18:14:26,MANTA,-0.0119,7025041,+0.45,1.027,1.883
2026-06-29 18:14:26,ETH,+0.0012,3659678813,-0.01,2.295,1.562
2026-06-29 18:14:26,POWR,-1.0641,3412241,-0.89,1.572,0.686
2026-06-29 18:14:26,EDGE,+0.0050,4277736,-0.07,1.431,0.984
2026-06-29 18:14:26,H,+0.0124,13150536,-0.11,2.054,0.983
2026-06-29 18:14:26,ARX,-0.1645,2656369,-0.19,1.167,0.974
2026-06-29 18:14:26,SOL,+0.0014,743142365,-0.07,2.443,1.138
2026-06-29 18:14:26,S,-0.0039,4495279,+0.44,1.221,0.776
2026-06-29 18:14:26,GWEI,+0.0050,24151782,+5.13,1.019,1.351
2026-06-29 18:14:26,RE,-0.5052,16766008,-2.19,0.707,0.796
2026-06-29 18:14:26,PIEVERSE,+0.0055,10591877,+0.73,1.481,1.022
2026-06-29 18:14:26,XLM,-0.0089,42716826,+0.09,0.781,0.754
2026-06-29 18:14:26,ALLO,+0.0050,18114278,+0.49,0.386,1.115
2026-06-29 18:14:26,MAGIC,-0.1742,2604129,-0.20,1.900,0.693
2026-06-29 18:14:26,DOGE,+0.0046,151178495,-0.05,2.187,0.676
2026-06-29 18:14:26,AGLD,-0.1960,4877121,+2.93,1.077,1.396
2026-06-29 18:14:26,0G,-0.0361,3425715,-0.21,1.621,1.102
2026-06-29 18:14:26,TOSHI,-0.0837,973764,-0.20,3.049,3.562
2026-06-29 18:14:26,SUI,+0.0066,69774714,-0.11,2.113,1.009
2026-06-29 18:14:26,COOKIE,+0.0050,1644814,-0.51,2.587,1.312
2026-06-29 18:14:26,BICO,-0.0645,4418018,-0.14,0.841,1.038
2026-06-29 18:14:26,BASED,+0.0050,5373031,-0.43,2.125,0.662
2026-06-29 18:14:26,ENA,+0.0050,45486338,+0.33,1.157,0.746
2026-06-29 18:14:26,VIRTUAL,+0.0045,12209822,-0.07,0.489,1.391
2026-06-29 18:14:26,ONDO,+0.0046,27390363,-0.01,0.923,2.875
2026-06-29 18:14:26,SOON,+0.0050,6236857,+0.27,1.872,2.113
2026-06-29 18:20:35,SLX,-0.0011,21499899,-0.44,0.916,1.407
2026-06-29 18:20:35,WLD,+0.0025,77002172,+0.02,0.863,0.958
2026-06-29 18:20:35,XRP,+0.0003,376285192,+0.29,2.584,1.168
2026-06-29 18:20:35,BTC,+0.0071,6265603419,+0.10,2.135,0.927
2026-06-29 18:20:35,MANTA,-0.0118,6996855,-0.40,1.033,0.622
2026-06-29 18:20:35,ETH,+0.0015,3661016030,+0.04,2.307,1.984
2026-06-29 18:20:35,POWR,-1.0570,3385792,-0.78,1.558,1.303
2026-06-29 18:20:35,EDGE,+0.0050,4287241,+0.22,1.431,0.762
2026-06-29 18:20:35,H,+0.0105,13081194,-0.53,2.056,0.436
2026-06-29 18:20:35,ARX,-0.1662,2667353,+0.41,1.167,0.647
2026-06-29 18:20:35,SOL,+0.0015,744319201,+0.16,2.432,1.575
2026-06-29 18:20:35,S,-0.0037,4501109,+0.13,1.215,1.255
2026-06-29 18:20:35,GWEI,+0.0050,23750941,-1.66,1.032,1.115
2026-06-29 18:20:35,RE,-0.5119,16970942,+1.12,0.699,0.860
2026-06-29 18:20:35,PIEVERSE,+0.0050,10528851,-0.60,1.488,1.565
2026-06-29 18:20:35,XLM,-0.0083,42892257,+0.16,0.784,1.384
2026-06-29 18:20:35,ALLO,+0.0050,18307495,+1.07,0.389,1.216
2026-06-29 18:20:35,MAGIC,-0.1672,2590807,-1.02,1.908,0.763
2026-06-29 18:20:35,DOGE,+0.0051,151708670,+0.27,2.186,0.825
2026-06-29 18:20:35,AGLD,-0.1970,4948081,+1.45,1.173,1.483
2026-06-29 18:20:35,0G,-0.0342,3429613,+0.11,1.616,2.328
2026-06-29 18:20:35,TOSHI,-0.0838,975648,+0.19,3.037,1.679
2026-06-29 18:20:35,SUI,+0.0072,69909785,+0.19,2.116,1.479
2026-06-29 18:20:35,COOKIE,+0.0050,1644378,-0.02,2.591,0.773
2026-06-29 18:20:35,BICO,-0.0627,4401715,-0.37,0.837,0.477
2026-06-29 18:20:35,BASED,+0.0050,5333740,-0.73,2.122,0.458
2026-06-29 18:20:35,ENA,+0.0050,45569491,+0.18,1.157,1.620
2026-06-29 18:20:35,VIRTUAL,+0.0049,12222149,+0.10,0.489,1.626
2026-06-29 18:20:35,ONDO,+0.0050,27411058,+0.08,0.922,2.958
2026-06-29 18:20:35,SOON,+0.0056,6313255,+1.22,1.838,1.609
2026-06-29 18:26:44,SLX,-0.0063,21535227,-0.38,0.920,1.394
2026-06-29 18:26:44,WLD,+0.0026,77154771,+0.20,0.863,1.251
2026-06-29 18:26:44,XRP,+0.0004,375288765,-0.26,2.589,0.476
2026-06-29 18:26:44,BTC,+0.0069,6263336584,-0.19,2.149,0.488
2026-06-29 18:26:44,MANTA,-0.0123,7017785,+0.30,1.034,0.784
2026-06-29 18:26:44,ETH,+0.0013,3662170291,+0.03,2.307,0.702
2026-06-29 18:26:44,POWR,-1.0569,3420049,+1.01,1.567,1.067
2026-06-29 18:26:44,EDGE,+0.0050,4270421,-0.12,1.436,1.109
2026-06-29 18:26:44,H,+0.0099,13194410,+0.42,2.051,0.900
2026-06-29 18:26:44,ARX,-0.1681,2674861,+0.16,1.158,4.119
2026-06-29 18:26:44,SOL,+0.0011,744481166,-0.13,2.426,0.847
2026-06-29 18:26:44,S,-0.0032,4510445,+0.13,1.210,1.860
2026-06-29 18:26:44,GWEI,+0.0050,24503390,+3.17,1.019,1.136
2026-06-29 18:26:44,RE,-0.5182,16918286,-0.31,0.701,1.202
2026-06-29 18:26:44,PIEVERSE,+0.0050,10500763,-0.27,1.492,0.534
2026-06-29 18:26:44,XLM,-0.0086,42726918,-0.39,0.792,0.913
2026-06-29 18:26:44,ALLO,+0.0050,18200407,-0.22,0.390,0.711
